set,run,raw_path,sha256,git_blob_oid,acquisition_id,raw_bytes,artifact_role,release_eligible,intake_policy_version,intake_implementation_parity_target,intake_decision_manifest_version,qc_disposition,intake_ramp_review_required,intake_ramp_review_ramp_gf_per_mm,intake_ramp_review_retained_median_gf_per_mm,intake_ramp_review_signed_deviation_pct,intake_ramp_review_absolute_deviation_pct,intake_ramp_review_threshold_pct,rows,malformed_rows,nonfinite_values,header_exact,millis_strictly_increasing,millis_monotonic,interval_median_ms,interval_p95_ms,interval_max_ms,timing_gap_count,effective_speed_mm_s,rate_cohort_conform,phase_reversals_press,phase_reversals_return,max_travel_row_count,turnaround_documented_duplicate,turnaround_detail,turnaround_travel_delta_mm,turnaround_step_delta,travel_step_violations,steps_continuity_violations,travel_steps_ratio_violations,grid_conforming,invalid_turnaround,missing_duplicate_turnaround,x_start_mm,x_max_mm,x_end_mm,press_span_mm,return_span_mm,return_rows,return_completion_fraction,origin_zone_conform,endpoint_zone_conform,press_span_conform,return_span_conform,return_completion_conform,return_rows_supplementary_ok,incomplete_press,incomplete_return,short_return,bad_origin,bad_return_endpoint,cropped_stroke,loadcell_saturation,force_spikes,raw_adc_dropout_count,stale_force_max_run_press,stale_force_flag,raw_cal_sign_disagreements,min_raw,min_cal_g,negative_observed,negative_class,negative_at_x_mm,negative_phase
Deskeys_V2_Brown_63g,DataLog_1.csv,Deskeys_V2_Brown_63g/DataLog_1.csv,a73c90dd28b085295850b865908a2efb58955b2e5504403a3f0800c55b3305c9,af586e4fd9b7022acccb1a885c7c44f06cc69667,acq_sha256:a73c90dd28b085295850b865908a2efb58955b2e5504403a3f0800c55b3305c9,56169,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1578,0,0,True,True,True,34.0,34.0,67.0,0,0.14871359909527848,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.94,-0.005,3.935,3.945,790,1.002541296060991,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,2513.0,0.4378,False,,,
Deskeys_V2_Brown_63g,DataLog_2.csv,Deskeys_V2_Brown_63g/DataLog_2.csv,f945b5d1e0b81dec331e8a18de50795bec61c6dc3a52942819229995a63f3232,abc2dab64101a6c3e809e17ba9dca8bf6bb931c4,acq_sha256:f945b5d1e0b81dec331e8a18de50795bec61c6dc3a52942819229995a63f3232,57855,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1577,0,0,True,True,True,34.0,34.0,191.0,2,0.14747663551401868,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.935,-0.01,3.93,3.945,790,1.0038167938931297,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,2751.0,0.5815,False,,,
Deskeys_V2_Green_70g,DataLog_1.csv,Deskeys_V2_Green_70g/DataLog_1.csv,b23c4efa43f8fe126d74f8b496f8fe4c116c85b17cc30e071abb0221d7c10285,29d7057df668a8182ee8ccb6db1b1329e20daf31,acq_sha256:b23c4efa43f8fe126d74f8b496f8fe4c116c85b17cc30e071abb0221d7c10285,55093,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1545,0,0,True,True,True,34.0,34.0,134.0,1,0.14833317321548659,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.86,0.0,3.855,3.86,773,1.0012970168612192,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,3334.0,0.7144,False,,,
Deskeys_V2_Green_70g,DataLog_2.csv,Deskeys_V2_Green_70g/DataLog_2.csv,597f57d3148d01487437cd641cb4be1a7284ed16aeecbcb6d146a67590ac1728,b2175659f0dbc4ec262dc3b9577b142097ddf7db,acq_sha256:597f57d3148d01487437cd641cb4be1a7284ed16aeecbcb6d146a67590ac1728,56667,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1543,0,0,True,True,True,34.0,34.0,203.0,2,0.14746895893027698,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.85,-0.01,3.845,3.86,773,1.0039011703511052,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,3001.0,0.7699,False,,,
Deskeys_V2_Pink_42g,DataLog_1.csv,Deskeys_V2_Pink_42g/DataLog_1.csv,8bf3849befffe44b5433ab5c48586b58dc747578676f9ca1b5fcdad880b97ccc,1a0f647757671c845dab1862c640f8e21f28174f,acq_sha256:8bf3849befffe44b5433ab5c48586b58dc747578676f9ca1b5fcdad880b97ccc,57142,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1618,0,0,True,True,True,34.0,34.0,156.0,1,0.14869683490791458,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.04,-0.005,4.035,4.045,810,1.0024783147459726,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,1066.0,0.2163,False,,,
Deskeys_V2_Pink_42g,DataLog_2.csv,Deskeys_V2_Pink_42g/DataLog_2.csv,c125910b17c31f19b6d7af49562ba12a1b6823921903d2d94feab3aedfa1667d,8d2d07796c5a2d38785d7daca445d61d3740181c,acq_sha256:c125910b17c31f19b6d7af49562ba12a1b6823921903d2d94feab3aedfa1667d,57010,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1616,0,0,True,True,True,34.0,34.0,180.0,2,0.14771750854677418,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.035,-0.005,4.03,4.04,809,1.0024813895781637,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,2837.0,0.8907,False,,,
Deskeys_V2_Purple_49g,DataLog_1.csv,Deskeys_V2_Purple_49g/DataLog_1.csv,725aae89915e8c48f9b71f43c409ae13ced65e10bba6a3a5c16cc432678c9853,0afceee1e249a2dee614627d5b9d80a9e9ee77f7,acq_sha256:725aae89915e8c48f9b71f43c409ae13ced65e10bba6a3a5c16cc432678c9853,56424,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1586,0,0,True,True,True,34.0,34.0,168.0,1,0.1484184914841849,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.96,-0.005,3.955,3.965,794,1.002528445006321,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,3102.0,0.6816,False,,,
Deskeys_V2_Purple_49g,DataLog_2.csv,Deskeys_V2_Purple_49g/DataLog_2.csv,82e7c62e1eb908f9972d2d1f66e89fbf51e27888a2be8fcb788f94ea9f198595,c642b1baed8fbd0f3bd6e485ea485fcdf4c784bc,acq_sha256:82e7c62e1eb908f9972d2d1f66e89fbf51e27888a2be8fcb788f94ea9f198595,56491,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1586,0,0,True,True,True,34.0,34.0,224.0,1,0.14833242924748882,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,3.96,-0.005,3.955,3.965,794,1.002528445006321,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,36.0,0.0384,False,,,
Deskeys_V2_Tiffany_35g,DataLog_1.csv,Deskeys_V2_Tiffany_35g/DataLog_1.csv,1a84c29ee35a68a2a9ba96fc5247f64d2d2124b60835cd7b5cedab1409ac370a,728948eb6c4fdfabbaf41dc76c007639b8ffdb4d,acq_sha256:1a84c29ee35a68a2a9ba96fc5247f64d2d2124b60835cd7b5cedab1409ac370a,57098,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1627,0,0,True,True,True,34.0,34.0,179.0,1,0.14949620327102803,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.1,0.07,4.095,4.029999999999999,807,0.9841269841269841,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,2368.0,0.8933,False,,,
Deskeys_V2_Tiffany_35g,DataLog_2.csv,Deskeys_V2_Tiffany_35g/DataLog_2.csv,52faaadbc1d990db33ee6d4639e36173ea5e37bab7053d5ab7818d28cb38fa32,fc49a73ac0299adb94606852261f0f58ef24c6d6,acq_sha256:52faaadbc1d990db33ee6d4639e36173ea5e37bab7053d5ab7818d28cb38fa32,58746,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1626,0,0,True,True,True,34.0,34.0,158.0,2,0.14854901391058,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.095,0.065,4.09,4.029999999999999,807,0.9853300733496332,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,3052.0,0.9845,False,,,
Deskeys_V3_Blue_56g,DataLog_1.csv,Deskeys_V3_Blue_56g/DataLog_1.csv,a081cb011c3b70729f439942a587b0228445ed346697a16df5058b27c0ea67be,dbccac7f7658f515ea15a97786da1443bc713554,acq_sha256:a081cb011c3b70729f439942a587b0228445ed346697a16df5058b27c0ea67be,60209,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1699,0,0,True,True,True,34.0,34.0,213.0,2,0.14832393948383268,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.24,-0.01,4.235,4.25,851,1.0035419126328216,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,1041.0,0.127,False,,,
Deskeys_V3_Blue_56g,DataLog_2.csv,Deskeys_V3_Blue_56g/DataLog_2.csv,fc7f4880a50edf80c4bebc333c35c4725777abb06b4905edfc4ab792b146469c,e1f2ac0b3628bc739738a2e6903fb375953cad11,acq_sha256:fc7f4880a50edf80c4bebc333c35c4725777abb06b4905edfc4ab792b146469c,60205,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass_with_offset_note,False,,,,,,1700,0,0,True,True,True,34.0,34.0,157.0,1,0.14881785114717402,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.24,-0.015,4.235,4.255,852,1.0047225501770956,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,-14.0,0.003,True,baseline_zero_offset,-0.015,return
Deskeys_V3_Blue_56g,DataLog_3.csv,Deskeys_V3_Blue_56g/DataLog_3.csv,918e9ca70bb931b193520c6d6dd6fac05713d279fc60204296afe1ce208654b1,70af2d2adc78518ea0005edde7b64746785448fa,acq_sha256:918e9ca70bb931b193520c6d6dd6fac05713d279fc60204296afe1ce208654b1,60292,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1701,0,0,True,True,True,34.0,34.0,191.0,2,0.14755604875765088,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.245,-0.01,4.24,4.255,852,1.0035377358490565,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,127.0,0.0197,False,,,
Deskeys_V3_Brown_63g,DataLog_1.csv,Deskeys_V3_Brown_63g/DataLog_1.csv,8a4b99088323a309e4be81698934f51fa8fe02618988dadc1a13e7d1a68b1b91,83adc159591255644bf32728286fe150aba366e4,acq_sha256:8a4b99088323a309e4be81698934f51fa8fe02618988dadc1a13e7d1a68b1b91,60220,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass_with_offset_note,False,,,,,,1686,0,0,True,True,True,34.0,34.0,190.0,1,0.1483543590105011,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.215,0.005,4.21,4.21,843,1.0,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,-3573.0,-1.1965,True,baseline_zero_offset,0.005,return
Deskeys_V3_Brown_63g,DataLog_2.csv,Deskeys_V3_Brown_63g/DataLog_2.csv,59559bafcd5b55dc079a6726b9c8d42726db3d32e58947ba80a31c8c64da279d,1d09f236670276dd867fa5636dd5a24d5435c885,acq_sha256:59559bafcd5b55dc079a6726b9c8d42726db3d32e58947ba80a31c8c64da279d,61944,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1683,0,0,True,True,True,34.0,34.0,169.0,2,0.14768302522187532,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.2,-0.01,4.195,4.21,843,1.00357568533969,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,155.0,0.0131,False,,,
Deskeys_V3_Cheese_28g,DataLog_1.csv,Deskeys_V3_Cheese_28g/DataLog_1.csv,9b584bf3497b29060c2a94a0dbec4af21a8e9c02ae3fedbf30489ae83f92ba35,68ec04c4412b1af0076039f4350a7724d1c9ced3,acq_sha256:9b584bf3497b29060c2a94a0dbec4af21a8e9c02ae3fedbf30489ae83f92ba35,61535,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1761,0,0,True,True,True,34.0,34.0,179.0,1,0.14870391023691237,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.4,0.0,4.3950000000000005,4.4,881,1.0011376564277588,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,3787.0,0.7338,False,,,
Deskeys_V3_Cheese_28g,DataLog_2.csv,Deskeys_V3_Cheese_28g/DataLog_2.csv,6e22fab8136e752ac47e60d69ffb54871bd43149c5b5efb45f9d0e5f07aed85b,77debe029941990f2a9d206dbd378d465de1c602,acq_sha256:6e22fab8136e752ac47e60d69ffb54871bd43149c5b5efb45f9d0e5f07aed85b,63401,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1761,0,0,True,True,True,34.0,34.0,202.0,2,0.14775929156044543,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.395,-0.01,4.39,4.404999999999999,882,1.0034168564920272,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,1148.0,0.1618,False,,,
Deskeys_V3_Green_70g,DataLog_1.csv,Deskeys_V3_Green_70g/DataLog_1.csv,790d257be4fd206dad766767e5c45d96711de780d5a692e019c935c39059ed63,11d08c9c940b691417a39611b7467a28c1a1fa44,acq_sha256:790d257be4fd206dad766767e5c45d96711de780d5a692e019c935c39059ed63,60434,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass_with_offset_note,False,,,,,,1690,0,0,True,True,True,34.0,34.0,202.0,1,0.1484148590497936,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.22,-0.005,4.215,4.225,846,1.0023724792408066,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,256.0,-0.088,True,baseline_zero_offset,-0.005,return
Deskeys_V3_Green_70g,DataLog_2.csv,Deskeys_V3_Green_70g/DataLog_2.csv,91299d072b20bdc6d130f6c91ca5faf36a9ebb812001f70103850100c324649d,7409fccf4828fb2b58f609c39c26bdc724179221,acq_sha256:91299d072b20bdc6d130f6c91ca5faf36a9ebb812001f70103850100c324649d,60522,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1693,0,0,True,True,True,34.0,34.0,212.0,2,0.14827537857543469,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.23,0.0,4.2250000000000005,4.23,847,1.0011834319526627,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,218.0,0.0013,False,,,
Deskeys_V3_Pink_42g,DataLog_1.csv,Deskeys_V3_Pink_42g/DataLog_1.csv,10f969f0d7299909df5414995057f35006e5efbaddfdfa4d83f1fa5b0e1370ab,72652ee95142975c40d455a72790f69ee76f147b,acq_sha256:10f969f0d7299909df5414995057f35006e5efbaddfdfa4d83f1fa5b0e1370ab,60819,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1721,0,0,True,True,True,34.0,34.0,190.0,1,0.14862765406525116,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.295,-0.01,4.29,4.305,862,1.0034965034965033,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,1224.0,0.2448,False,,,
Deskeys_V3_Pink_42g,DataLog_2.csv,Deskeys_V3_Pink_42g/DataLog_2.csv,d5f7e48053604057c77d80c7c183d3de54f464ad5bb97ccac3dc495f6400dabe,5ff6fcfeebab0dca19aafe8b4c6c92ce91bb7732,acq_sha256:d5f7e48053604057c77d80c7c183d3de54f464ad5bb97ccac3dc495f6400dabe,60871,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1719,0,0,True,True,True,34.0,34.0,191.0,2,0.1476268131490859,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.29,-0.01,4.285,4.3,861,1.0035005834305717,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,2927.0,0.6938,False,,,
Deskeys_V3_Pink_42g,DataLog_3.csv,Deskeys_V3_Pink_42g/DataLog_3.csv,d298507a7da5f15f4120e17c5a48f93f77813004c596872916bc700d01bd5e2a,9a75c9ac6d23f9039bea43f634a10cc376bef1d2,acq_sha256:d298507a7da5f15f4120e17c5a48f93f77813004c596872916bc700d01bd5e2a,62589,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1719,0,0,True,True,True,34.0,34.0,158.0,1,0.1479442628591089,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.29,-0.01,4.285,4.3,861,1.0035005834305717,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,2901.0,0.7535,False,,,
Deskeys_V3_Purple_49g,DataLog_1.csv,Deskeys_V3_Purple_49g/DataLog_1.csv,57b5261ae31039252e3f63c594db941c57471419831da327cb4e8744c4a79314,b5801a29844a307c996cd4772c44307aa2f2a8f2,acq_sha256:57b5261ae31039252e3f63c594db941c57471419831da327cb4e8744c4a79314,60068,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1692,0,0,True,True,True,33.0,34.0,156.0,2,0.14855657793074384,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.235,0.015,4.23,4.220000000000001,845,0.9976359338061466,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,4521.0,0.9271,False,,,
Deskeys_V3_Purple_49g,DataLog_2.csv,Deskeys_V3_Purple_49g/DataLog_2.csv,1f63dd894156e38592d5674cb3904c141b258f0e2f0bc2c408ba499b6ddd79df,2b5f56f3dbbb1a4d132bf9654c94b7afcba40134,acq_sha256:1f63dd894156e38592d5674cb3904c141b258f0e2f0bc2c408ba499b6ddd79df,60064,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1691,0,0,True,True,True,34.0,34.0,168.0,1,0.14872309344034354,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.225,0.0,4.22,4.225,846,1.0011848341232228,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,1,293.0,0.1375,False,,,
Deskeys_V3_Tiffany_35g,DataLog_1.csv,Deskeys_V3_Tiffany_35g/DataLog_1.csv,062d557e973948341068b5daacc28287c1ac9aaa4f6234b5aa339508d2bb3294,db7ff2fdb4d955383eff577d5a91ea87dd2a96a2,acq_sha256:062d557e973948341068b5daacc28287c1ac9aaa4f6234b5aa339508d2bb3294,60845,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1738,0,0,True,True,True,34.0,34.0,201.0,1,0.14859272938681986,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.34,-0.005,4.335,4.345,870,1.002306805074971,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,3010.0,0.6741,False,,,
Deskeys_V3_Tiffany_35g,DataLog_2.csv,Deskeys_V3_Tiffany_35g/DataLog_2.csv,cd9a039625c11cc09f2e0cf3583f55bfc955e59ac6566a01fc98201eebe64c83,1033fcbf8f8333eca9e5c49fc88853631fd53ff2,acq_sha256:cd9a039625c11cc09f2e0cf3583f55bfc955e59ac6566a01fc98201eebe64c83,62656,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1737,0,0,True,True,True,34.0,34.0,191.0,2,0.14762155818976513,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.34,0.0,4.335,4.34,869,1.0011534025374855,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,2749.0,0.8756,False,,,
DynaCaps_Light_35g,DataLog_1.csv,DynaCaps_Light_35g/DataLog_1.csv,264ab61c7518ce5347c004f7a30ab5226d851b7376c74f56fb46a622c11d4452,7b74819b31fe31b08d48bb7f29b0698e9336bb1e,acq_sha256:264ab61c7518ce5347c004f7a30ab5226d851b7376c74f56fb46a622c11d4452,64101,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1822,0,0,True,True,True,34.0,34.0,145.0,1,0.1484308736217133,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.555,0.005,4.55,4.55,911,1.0,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,2927.0,0.6685,False,,,
DynaCaps_Light_35g,DataLog_2.csv,DynaCaps_Light_35g/DataLog_2.csv,389aac90ed12d5aa23cab55ac9a8fcb5355cec4054b69eea19659e3f13c1e2b6,ec6a5f3e9c17751edc37e3627ae76ccdb02ef217,acq_sha256:389aac90ed12d5aa23cab55ac9a8fcb5355cec4054b69eea19659e3f13c1e2b6,65966,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1822,0,0,True,True,True,34.0,34.0,180.0,2,0.14753514283863445,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.55,-0.005,4.545,4.555,912,1.0022002200220022,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,1,False,0,1484.0,0.3925,False,,,
DynaCaps_Light_35g,DataLog_3.csv,DynaCaps_Light_35g/DataLog_3.csv,2fd288f5bb8748d75adb5d695b4b9eed606ec279c3c8184d3bbd4e1e665421f6,948c057251fc2181d2b8a3cece6aaff36a156442,acq_sha256:2fd288f5bb8748d75adb5d695b4b9eed606ec279c3c8184d3bbd4e1e665421f6,67794,canonical_retention_authority,True,intake-qc-v1.4,test-imp 1.1.4,2,pass,False,,,,,,1822,0,0,True,True,True,34.0,34.0,202.0,2,0.14743724611176745,True,0,0,2,True,"{'boundary_present': True, 'consecutive_max_rows': True, 'travel_identical': True, 'steps_identical': True, 'is_expected_shared_maximum': True, 'phase_split_satisfied': True}",0.0,0.0,0,0,0,True,False,False,0.005,4.55,-0.005,4.545,4.555,912,1.0022002200220022,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,0,False,0,1882.0,0.4781,False,,,
